538.3019598,290.4177785
535.2985687,270.6615975
528.6465305,251.8317861
519.6176417,233.9770226
509.2120315,216.9129562
497.5170982,200.6996117
484.9121421,185.1729827
470.7025773,171.1257205
455.0547742,158.6553173
438.8127122,147.0047394
421.7037678,136.671538
403.9191799,127.5178325
385.8341927,118.9699706
367.6055813,110.7424553
348.8414494,103.8609677
329.2394646,99.96163569
309.7910159,95.33930984
290.1835655,91.62759852
270.2205992,90.46223288
250.2666041,89.09414431
230.3032302,88.79697615
210.9478693,93.65106834
192.1795592,100.5796788
173.6854672,108.1805846
156.0964583,117.6395595
140.6156085,130.2748019
127.1333789,145.0277368
114.5124393,160.5344721
102.2686419,176.3593817
90.9312406,192.8292555
81.01205411,210.1931885
72.14807989,228.1040847
63.7465565,246.2618672
56.08037898,264.7276235
50.80646373,283.9877732
49.59081218,303.9207053
51.43253073,323.7941333
59.46627099,342.0325661
72.66985298,357.013172
83.50514782,373.3751336
84.97928089,393.3132975
87.76166669,413.0694283
95.72503609,431.3919656
106.8734681,447.9586874
120.9150003,462.164113
137.4663181,473.3207055
155.9537879,480.8465255
175.8752648,481.9037818
195.8828078,482.0649778
215.1584828,486.9057681
183.1363505,117.4049122
189.7360095,136.2683311
199.368818,153.7337999
213.5414909,167.6952206
231.9813335,175.1076549
251.8271421,177.3393909
271.8273508,177.1212991
291.79144,175.8958062
311.753676,176.2901955
331.399412,180.0242717
350.4967072,185.887428
369.0327681,193.3918176
386.9254478,202.3263002
404.0011182,212.7133115
419.7868984,224.9763538
433.5765445,239.4286969
270.0546174,91.3787586
269.6162761,110.3796169
285.8565537,121.9530361
303.1530094,132.0037196
316.1691993,145.9504449
319.2222204,165.5733739
330.0669324,182.3416429
337.3116593,200.9365623
340.721247,220.6116309
341.0802901,240.5891898
156.568854,119.9088124
175.9362048,124.2019129
192.6249016,135.0490944
212.437953,136.8041229
232.3948973,136.9984102
251.2044298,143.6409646
267.699589,154.8307482
279.8990916,170.5331249
286.3811967,189.3454145
285.5767607,209.1943581
277.7068551,227.4897637
371.3706414,147.8540632
370.2265155,167.7958639
373.9254493,187.343143
386.9003121,202.1630166
402.9048695,214.16451
419.0983988,225.9127601
435.1831037,237.7957177
450.8437219,250.2332061
464.3983433,264.7680089
393.5204725,329.4344441
401.5902025,311.142029
409.5836937,292.8001965
365.8368605,304.5226712
370.5576286,285.0984553
373.8065376,265.3689893
376.0010747,245.5018608
449.4357839,179.9657977
453.694577,199.4637256
464.8423674,215.2717218
484.4034508,217.3097482
499.3799726,230.1029383
509.9415752,247.0776775
518.3062287,265.2248633
523.8483992,284.42446
526.7823204,304.1878535
394.6221768,406.9445509
385.9616156,388.9649753
374.043447,372.9250177
359.6879807,359.0207819
343.8958019,346.7676535
327.5007435,335.3109153
310.4872024,324.8133989
292.4335258,316.2460999
273.7956444,308.9826965
254.8788189,302.5004903
235.8643275,296.3161967
216.9062347,289.9077041
198.3118559,282.5985165
180.6699316,273.2064777
342.0298068,424.6433909
333.3336912,406.6733226
321.3542157,390.6989161
306.9435663,376.8511836
291.1537231,364.5940812
274.8488064,353.0090096
257.8558,342.5000564
239.5953971,334.3529085
220.8017694,327.5146543
201.9507086,320.8332672
183.4778874,313.1671797
166.0372046,303.4328842
